s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
 2.1500010E+003, 1.0686418E+002, 9.8201954E+001, 9.5110737E+001, 9.2841052E+001, 9.1009673E+001, 3.9084323E+002, 4.0494250E+002, 3.8224802E+002, 3.5706364E+002, 3.1651282E+002, 2.0091845E+002, 3.5701323E+002, 1.9888604E+002, 1.9742572E+002, 1.9890371E+002, 2.0408305E+002, 1.9234866E+002, 5.5502848E-001, 6.0215450E-001, 4.2915772E+000, 4.4329872E+000, 4.3377816E+000, 3.9939383E+000, 2.1152803E+000, 2.1374286E+000, 2.2125982E+000, 2.3551841E+000, 6.0216086E+002, 6.3027124E+002, 6.4486106E+002, 6.6302006E+002, 6.7931955E+002, 6.7496292E+002, 6.1112918E+002, 6.5587326E+002, 7.3480948E+002, 7.9118305E+002
 2.1600001E+003, 9.0286406E+001, 8.8256825E+001, 8.6879895E+001, 8.6495233E+001, 8.5248206E+001, 3.4409214E+002, 3.6163955E+002, 3.4043305E+002, 3.1738011E+002, 2.8279367E+002, 1.8601138E+002, 3.0328863E+002, 1.6902901E+002, 1.6820811E+002, 1.7032079E+002, 1.7614789E+002, 1.7254127E+002, 5.3055149E-001, 5.8561135E-001, 3.8213335E+000, 3.9064360E+000, 3.8084037E+000, 3.5322291E+000, 1.6711777E+000, 1.6493508E+000, 1.7049691E+000, 1.8222080E+000, 5.5712327E+002, 5.7491842E+002, 5.8915126E+002, 6.0850882E+002, 6.2349748E+002, 6.2553852E+002, 5.6221372E+002, 6.0610377E+002, 6.7379939E+002, 7.3357229E+002
 2.1700005E+003, 7.9821109E+001, 8.3995120E+001, 8.5379063E+001, 8.5567934E+001, 8.0005402E+001, 3.1128555E+002, 3.3108613E+002, 3.1258039E+002, 2.9275669E+002, 2.6208599E+002, 1.6922818E+002, 2.6851656E+002, 1.4672540E+002, 1.4665533E+002, 1.4919094E+002, 1.5384251E+002, 1.5425033E+002, 4.9102800E-001, 5.1296491E-001, 3.4264236E+000, 3.6063818E+000, 3.6067593E+000, 3.3971339E+000, 1.5221331E+000, 1.5303741E+000, 1.6066979E+000, 1.7041929E+000, 5.1739277E+002, 5.3320909E+002, 5.5257829E+002, 5.7454118E+002, 5.8993769E+002, 5.8245426E+002, 5.1892216E+002, 5.6002707E+002, 6.2361718E+002, 6.8152554E+002
 2.1800005E+003, 7.1689619E+001, 7.8371616E+001, 8.0207413E+001, 8.0298631E+001, 7.6273013E+001, 2.9248400E+002, 3.1041744E+002, 2.9299318E+002, 2.7496049E+002, 2.4509715E+002, 1.5411701E+002, 2.4613766E+002, 1.3497444E+002, 1.3773538E+002, 1.4043684E+002, 1.4330361E+002, 1.4157308E+002, 3.9240284E-001, 3.5779972E-001, 3.3960296E+000, 3.4431488E+000, 3.3768657E+000, 3.1421955E+000, 1.5018248E+000, 1.6320829E+000, 1.7215614E+000, 1.7930322E+000, 4.7617427E+002, 5.0139667E+002, 5.2518624E+002, 5.4578196E+002, 5.6322623E+002, 5.5287909E+002, 4.9520855E+002, 5.2594725E+002, 5.7962757E+002, 6.3095260E+002
 2.1900055E+003, 6.5544904E+001, 7.2427111E+001, 7.4133431E+001, 7.4008994E+001, 7.3327275E+001, 2.7810540E+002, 2.9479472E+002, 2.7924340E+002, 2.6235497E+002, 2.3491101E+002, 1.5221885E+002, 2.1998850E+002, 1.2531469E+002, 1.3047408E+002, 1.3447535E+002, 1.3766453E+002, 1.3549891E+002, 3.7280471E-001, 3.7875349E-001, 3.0455789E+000, 3.2107296E+000, 3.2190373E+000, 3.0638187E+000, 1.3251045E+000, 1.3865168E+000, 1.4727030E+000, 1.5850952E+000, 4.4245387E+002, 4.7814384E+002, 5.0605910E+002, 5.2270099E+002, 5.3968769E+002, 5.2960563E+002, 4.6159513E+002, 4.9341257E+002, 5.5012793E+002, 6.0694918E+002
 2.2000020E+003, 6.0033635E+001, 7.2099471E+001, 7.2842545E+001, 7.2604940E+001, 7.0721767E+001, 2.6423763E+002, 2.8034510E+002, 2.6534231E+002, 2.4953919E+002, 2.2530713E+002, 1.5024864E+002, 2.0701403E+002, 1.1867538E+002, 1.2570912E+002, 1.3124417E+002, 1.3802442E+002, 1.3523700E+002, 4.1860184E-001, 4.3761945E-001, 2.9742430E+000, 3.0227265E+000, 2.9376383E+000, 2.7945648E+000, 1.2220278E+000, 1.3330152E+000, 1.4502167E+000, 1.6561008E+000, 4.2981300E+002, 4.4984927E+002, 4.7902771E+002, 4.9484936E+002, 5.1127232E+002, 4.9942225E+002, 4.3355932E+002, 4.6815254E+002, 5.2916268E+002, 5.8847639E+002
 2.2100004E+003, 5.5991687E+001, 6.8426037E+001, 6.9452327E+001, 7.0044923E+001, 6.8334079E+001, 2.4774350E+002, 2.6762230E+002, 2.5218532E+002, 2.3633371E+002, 2.1404724E+002, 1.4291794E+002, 1.8718559E+002, 1.1146552E+002, 1.1997308E+002, 1.2617358E+002, 1.3322911E+002, 1.2955960E+002, 3.0441235E-001, 3.1797475E-001, 2.7335581E+000, 2.8434341E+000, 2.8009757E+000, 2.6408826E+000, 1.0948356E+000, 1.1654246E+000, 1.2407735E+000, 1.3689812E+000, 4.0555528E+002, 4.3505356E+002, 4.5244329E+002, 4.6667382E+002, 4.8250060E+002, 4.7401101E+002, 4.1203802E+002, 4.4601754E+002, 5.0601643E+002, 5.6755550E+002
 2.2200068E+003, 5.3098445E+001, 6.6199611E+001, 6.7062361E+001, 6.7603845E+001, 6.4988604E+001, 2.3795090E+002, 2.5865884E+002, 2.4473961E+002, 2.2981400E+002, 2.0857835E+002, 1.4168680E+002, 1.6575132E+002, 1.0388158E+002, 1.1102446E+002, 1.1574715E+002, 1.2110978E+002, 1.1716052E+002, 3.3391783E-001, 2.8760879E-001, 2.3939802E+000, 2.5363462E+000, 2.5591285E+000, 2.4556900E+000, 1.0160224E+000, 1.0095308E+000, 1.0272817E+000, 1.0502701E+000, 3.8875547E+002, 4.1954597E+002, 4.3459711E+002, 4.4749182E+002, 4.6186172E+002, 4.4822694E+002, 3.8893164E+002, 4.2592348E+002, 4.8587437E+002, 5.4577400E+002
 2.2300005E+003, 5.1280211E+001, 6.3230286E+001, 6.4031713E+001, 6.4744497E+001, 6.4428535E+001, 2.2747683E+002, 2.4624255E+002, 2.3321999E+002, 2.1978563E+002, 1.9995780E+002, 1.3585687E+002, 1.5266957E+002, 9.8232468E+001, 1.0522430E+002, 1.0853644E+002, 1.1174859E+002, 1.0892307E+002, 2.6093727E-001, 3.0524429E-001, 2.4528193E+000, 2.5267180E+000, 2.5016270E+000, 2.4064884E+000, 9.4420388E-001, 1.0373010E+000, 1.1074281E+000, 1.1890784E+000, 3.7163530E+002, 3.9862841E+002, 4.1674617E+002, 4.2904207E+002, 4.4258606E+002, 4.3805734E+002, 3.7677421E+002, 4.0449791E+002, 4.6113829E+002, 5.2073734E+002
 2.2400057E+003, 4.9124178E+001, 6.1084647E+001, 6.2366271E+001, 6.3718094E+001, 6.1165328E+001, 2.1765809E+002, 2.3815591E+002, 2.2560691E+002, 2.1293182E+002, 1.9473966E+002, 1.3540980E+002, 1.4805098E+002, 9.4624031E+001, 1.0223925E+002, 1.0642904E+002, 1.0983073E+002, 1.1187528E+002, 2.5832767E-001, 2.4826485E-001, 2.2391595E+000, 2.3787952E+000, 2.4121169E+000, 2.3065069E+000, 9.2427693E-001, 9.9058940E-001, 1.0360756E+000, 1.0631849E+000, 3.4478958E+002, 3.8103367E+002, 4.0342309E+002, 4.1809861E+002, 4.3281020E+002, 4.2525115E+002, 3.6490258E+002, 3.8824425E+002, 4.3512302E+002, 4.9159144E+002
 2.2500001E+003, 4.7078744E+001, 5.8446878E+001, 5.9006634E+001, 5.9981785E+001, 5.9133263E+001, 2.0691771E+002, 2.2568050E+002, 2.1440371E+002, 2.0279053E+002, 1.8399076E+002, 1.2807687E+002, 1.4224659E+002, 9.2139886E+001, 9.8416514E+001, 1.0149868E+002, 1.0319813E+002, 1.0758701E+002, 2.0527179E-001, 1.8134680E-001, 1.9753201E+000, 2.0831671E+000, 2.0983872E+000, 1.9815779E+000, 8.2248252E-001, 8.5347950E-001, 8.9143933E-001, 9.4113164E-001, 3.2210126E+002, 3.6984294E+002, 3.9188206E+002, 4.0409759E+002, 4.1827847E+002, 4.1837734E+002, 3.5235762E+002, 3.7880663E+002, 4.1954740E+002, 4.6526880E+002
 2.2600024E+003, 4.5918602E+001, 5.4900045E+001, 5.5535061E+001, 5.6516944E+001, 5.5929760E+001, 2.0176307E+002, 2.1360174E+002, 2.0297331E+002, 1.9194236E+002, 1.7367959E+002, 1.2201661E+002, 1.3303021E+002, 8.7227315E+001, 9.3041767E+001, 9.6139458E+001, 9.8628691E+001, 1.0490604E+002, 2.1658041E-001, 1.7418170E-001, 1.8771407E+000, 1.9932746E+000, 2.0077140E+000, 1.8910049E+000, 7.5091819E-001, 7.6802169E-001, 8.0096654E-001, 8.5687535E-001, 3.1018621E+002, 3.5057174E+002, 3.8060648E+002, 3.9009095E+002, 4.0511900E+002, 3.9505383E+002, 3.3670159E+002, 3.6482462E+002, 4.0997369E+002, 4.5618899E+002
 2.2700027E+003, 4.5682719E+001, 5.4692576E+001, 5.5507043E+001, 5.5737911E+001, 5.4996258E+001, 1.9859023E+002, 2.1045996E+002, 2.0228392E+002, 1.9234055E+002, 1.7397560E+002, 1.1873085E+002, 1.1728864E+002, 8.1433797E+001, 8.5600153E+001, 8.7874549E+001, 9.0741368E+001, 9.7825996E+001, 2.1312672E-001, 2.5042340E-001, 1.9587728E+000, 2.1189280E+000, 2.1712880E+000, 2.0942897E+000, 6.6875566E-001, 6.6994658E-001, 6.7411006E-001, 6.9292277E-001, 3.0659504E+002, 3.3911314E+002, 3.6934837E+002, 3.8255725E+002, 3.9757245E+002, 3.8451453E+002, 3.2444249E+002, 3.5084217E+002, 3.9688771E+002, 4.4580935E+002
 2.2800009E+003, 4.5625717E+001, 5.3382044E+001, 5.4504334E+001, 5.5095317E+001, 5.6619801E+001, 1.9310806E+002, 2.0282337E+002, 1.9583480E+002, 1.8678489E+002, 1.7022484E+002, 1.1684147E+002, 1.0504580E+002, 7.9068813E+001, 8.3074976E+001, 8.4910477E+001, 8.6640941E+001, 9.1856773E+001, 2.3334356E-001, 2.3701402E-001, 1.8155666E+000, 1.9388981E+000, 1.9537184E+000, 1.8697103E+000, 7.0086306E-001, 7.1150298E-001, 7.2758159E-001, 7.4712727E-001, 2.9181746E+002, 3.2545843E+002, 3.6153060E+002, 3.7380247E+002, 3.8678734E+002, 3.7425431E+002, 3.1121456E+002, 3.3865605E+002, 3.8412554E+002, 4.3232210E+002
 2.2900050E+003, 4.5233555E+001, 5.3691357E+001, 5.4528840E+001, 5.5260037E+001, 5.5674177E+001, 1.8923056E+002, 2.0031463E+002, 1.9171551E+002, 1.8089100E+002, 1.6265497E+002, 1.1292933E+002, 1.0049185E+002, 7.8646408E+001, 8.2119429E+001, 8.3673890E+001, 8.5273520E+001, 8.9489145E+001, 1.9835632E-001, 1.9378503E-001, 1.8723426E+000, 1.9551199E+000, 1.9035144E+000, 1.7473250E+000, 7.1217851E-001, 7.3221940E-001, 7.3406563E-001, 7.5254166E-001, 2.7571223E+002, 3.1360694E+002, 3.5633293E+002, 3.6611989E+002, 3.8016278E+002, 3.6787653E+002, 3.0716562E+002, 3.2990016E+002, 3.7211811E+002, 4.1328568E+002
 2.3000030E+003, 4.4606657E+001, 5.2385963E+001, 5.3485637E+001, 5.4131197E+001, 5.5243466E+001, 1.8217621E+002, 1.9825358E+002, 1.9048365E+002, 1.8033265E+002, 1.6378738E+002, 1.1498547E+002, 9.7691481E+001, 7.9045295E+001, 8.2724998E+001, 8.4233594E+001, 8.5329257E+001, 8.9532746E+001, 1.7536934E-001, 1.9083407E-001, 1.6623926E+000, 1.8272615E+000, 1.8814708E+000, 1.8141689E+000, 6.2905417E-001, 6.4508059E-001, 6.8636075E-001, 7.3163657E-001, 2.6862053E+002, 3.0303757E+002, 3.4523010E+002, 3.5346685E+002, 3.6551549E+002, 3.6683264E+002, 3.0158186E+002, 3.2031487E+002, 3.5918902E+002, 4.0138004E+002
 2.3100054E+003, 4.4595690E+001, 5.1354226E+001, 5.2431203E+001, 5.2455605E+001, 5.3916611E+001, 1.7758593E+002, 1.9391808E+002, 1.8496572E+002, 1.7372136E+002, 1.5645201E+002, 1.0825737E+002, 9.5946042E+001, 7.7906333E+001, 8.1452635E+001, 8.2712188E+001, 8.3127982E+001, 8.7449266E+001, 1.7519973E-001, 1.3768072E-001, 1.8231066E+000, 1.8563799E+000, 1.7701825E+000, 1.5953112E+000, 6.5540799E-001, 6.7962249E-001, 6.8735899E-001, 6.9847973E-001, 2.6067547E+002, 2.9398970E+002, 3.3590761E+002, 3.4670929E+002, 3.5772441E+002, 3.5393682E+002, 2.9214811E+002, 3.1382283E+002, 3.5262858E+002, 3.9549666E+002
 2.3200020E+003, 4.3853596E+001, 4.9970829E+001, 5.0801320E+001, 5.1035057E+001, 5.4471132E+001, 1.7513936E+002, 1.9007778E+002, 1.8087335E+002, 1.6952660E+002, 1.5331889E+002, 1.0839541E+002, 9.3588789E+001, 7.6208079E+001, 7.9237777E+001, 8.0014574E+001, 7.9873834E+001, 8.5297316E+001, 1.6143004E-001, 1.8129681E-001, 1.5021826E+000, 1.6103829E+000, 1.6448702E+000, 1.6085245E+000, 5.9914275E-001, 6.0399932E-001, 6.0025475E-001, 5.8271007E-001, 2.5084105E+002, 2.8026372E+002, 3.2636736E+002, 3.3869860E+002, 3.4909167E+002, 3.4431698E+002, 2.8438025E+002, 3.0477727E+002, 3.4402705E+002, 3.8687691E+002
 2.3300026E+003, 4.4482946E+001, 4.9630424E+001, 5.1015556E+001, 5.1602662E+001, 5.5331368E+001, 1.7513592E+002, 1.8720222E+002, 1.7877533E+002, 1.6922426E+002, 1.5440017E+002, 1.0846392E+002, 9.1658553E+001, 7.3629178E+001, 7.6381329E+001, 7.7574735E+001, 7.7938734E+001, 8.3529167E+001, 1.8199450E-001, 1.9954314E-001, 1.6510190E+000, 1.7961870E+000, 1.8340686E+000, 1.7815723E+000, 5.9716974E-001, 6.1004714E-001, 6.2271083E-001, 6.6310046E-001, 2.4117195E+002, 2.6910991E+002, 3.1808293E+002, 3.2988080E+002, 3.4161486E+002, 3.3463577E+002, 2.7527836E+002, 2.9611806E+002, 3.3485259E+002, 3.7749334E+002
 2.3400052E+003, 4.3337562E+001, 4.9158327E+001, 5.1323810E+001, 5.2406056E+001, 5.6731478E+001, 1.7063232E+002, 1.8378209E+002, 1.7702784E+002, 1.6896895E+002, 1.5498415E+002, 1.0539529E+002, 8.9052834E+001, 7.4273458E+001, 7.6733522E+001, 7.7761303E+001, 7.8127088E+001, 8.3077045E+001, 1.7044920E-001, 1.9244606E-001, 1.5676028E+000, 1.6897023E+000, 1.7143351E+000, 1.6360268E+000, 5.9496389E-001, 5.9819247E-001, 6.1818817E-001, 6.4801634E-001, 2.3222252E+002, 2.5877986E+002, 3.1019140E+002, 3.2015020E+002, 3.3099071E+002, 3.3406467E+002, 2.7066652E+002, 2.9006310E+002, 3.2622967E+002, 3.6685820E+002
 2.3500031E+003, 4.1976126E+001, 4.9067665E+001, 5.0747323E+001, 5.1457725E+001, 5.4964593E+001, 1.6448280E+002, 1.7955905E+002, 1.7314963E+002, 1.6507731E+002, 1.5039094E+002, 1.0292662E+002, 8.7986812E+001, 7.3304826E+001, 7.6344431E+001, 7.7848481E+001, 7.8652187E+001, 8.1226954E+001, 1.6062281E-001, 1.4665863E-001, 1.4739513E+000, 1.5955411E+000, 1.6141522E+000, 1.5364151E+000, 5.3460321E-001, 5.5964460E-001, 5.8236489E-001, 6.1815549E-001, 2.2859619E+002, 2.5023911E+002, 3.0023140E+002, 3.1025676E+002, 3.1970830E+002, 3.2620523E+002, 2.6363988E+002, 2.8347825E+002, 3.1405214E+002, 3.4710065E+002
 2.3600009E+003, 4.1348769E+001, 4.8304020E+001, 4.9020586E+001, 4.9917625E+001, 5.4290304E+001, 1.5879419E+002, 1.7336374E+002, 1.6658085E+002, 1.5827415E+002, 1.4403646E+002, 1.0011962E+002, 8.7460696E+001, 7.1709421E+001, 7.4494788E+001, 7.5800472E+001, 7.6070664E+001, 7.8079103E+001, 1.2556178E-001, 1.2397646E-001, 1.4593243E+000, 1.5325628E+000, 1.5275455E+000, 1.4301915E+000, 5.4712673E-001, 5.4969218E-001, 5.5608212E-001, 5.9385978E-001, 2.2371409E+002, 2.4835711E+002, 2.9340977E+002, 3.0270808E+002, 3.1132070E+002, 3.1254172E+002, 2.5604741E+002, 2.7579029E+002, 3.0585964E+002, 3.3570009E+002
 2.3700039E+003, 4.0801903E+001, 4.6298415E+001, 4.7220535E+001, 4.7951147E+001, 5.2277586E+001, 1.5923111E+002, 1.7465789E+002, 1.6776749E+002, 1.5942899E+002, 1.4511120E+002, 1.0137666E+002, 8.8208961E+001, 7.1287794E+001, 7.4011018E+001, 7.5250428E+001, 7.6451406E+001, 7.9194406E+001, 1.2661279E-001, 1.2791102E-001, 1.5720022E+000, 1.6620313E+000, 1.6742884E+000, 1.6076566E+000, 5.3569241E-001, 5.5067598E-001, 5.7231945E-001, 6.0114220E-001, 2.1768443E+002, 2.3665061E+002, 2.8535365E+002, 2.9473415E+002, 3.0581250E+002, 3.0118216E+002, 2.4730323E+002, 2.6654828E+002, 2.9544341E+002, 3.2484220E+002
 2.3800052E+003, 4.0404451E+001, 4.5700631E+001, 4.6712866E+001, 4.7345192E+001, 5.1289696E+001, 1.5700261E+002, 1.7339669E+002, 1.6685685E+002, 1.5898278E+002, 1.4540063E+002, 1.0259954E+002, 8.4615450E+001, 7.0415575E+001, 7.2946084E+001, 7.4154495E+001, 7.5650898E+001, 7.6597440E+001, 1.1992181E-001, 1.1813914E-001, 1.4198617E+000, 1.5352412E+000, 1.5845329E+000, 1.5724872E+000, 4.8280116E-001, 4.9489704E-001, 5.0306615E-001, 5.2794290E-001, 2.1517568E+002, 2.3175146E+002, 2.7155914E+002, 2.8375256E+002, 2.9521000E+002, 2.9356864E+002, 2.4200629E+002, 2.5576489E+002, 2.8471363E+002, 3.1566583E+002
 2.3900075E+003, 3.9851884E+001, 4.4417246E+001, 4.5489957E+001, 4.6317138E+001, 5.0256571E+001, 1.5213017E+002, 1.6766647E+002, 1.6165292E+002, 1.5402668E+002, 1.4133327E+002, 9.9851855E+001, 8.1150034E+001, 6.9002795E+001, 7.0917603E+001, 7.2191784E+001, 7.3825047E+001, 7.4735358E+001, 1.1849445E-001, 1.2059584E-001, 1.2847783E+000, 1.3920094E+000, 1.3931709E+000, 1.3171117E+000, 4.5554604E-001, 4.5218827E-001, 4.6037232E-001, 4.9413467E-001, 2.1037780E+002, 2.2788788E+002, 2.6447291E+002, 2.7862962E+002, 2.9092866E+002, 2.8624463E+002, 2.3469254E+002, 2.4947303E+002, 2.7763189E+002, 3.0777543E+002
 2.4000022E+003, 3.9433167E+001, 4.3448344E+001, 4.4678624E+001, 4.5935028E+001, 5.0043372E+001, 1.4907606E+002, 1.6203808E+002, 1.5665213E+002, 1.4933505E+002, 1.3704238E+002, 9.7940330E+001, 7.6569557E+001, 6.6310281E+001, 6.8032785E+001, 6.9271851E+001, 7.1239609E+001, 7.3723708E+001, 1.0304726E-001, 1.0297366E-001, 1.2784938E+000, 1.3496493E+000, 1.3578239E+000, 1.2995500E+000, 4.1830764E-001, 4.1517551E-001, 4.3271942E-001, 4.7650627E-001, 2.0294709E+002, 2.2134320E+002, 2.5540010E+002, 2.7255753E+002, 2.8423970E+002, 2.7552688E+002, 2.2768527E+002, 2.4416506E+002, 2.7223434E+002, 2.9814660E+002
 2.4100032E+003, 4.0684123E+001, 4.2329587E+001, 4.3538730E+001, 4.4663557E+001, 5.0679984E+001, 1.4765769E+002, 1.5834420E+002, 1.5271754E+002, 1.4563618E+002, 1.3367541E+002, 9.5386665E+001, 7.4517387E+001, 6.4903672E+001, 6.6516931E+001, 6.7510238E+001, 6.9160756E+001, 7.3061940E+001, 1.0697425E-001, 1.0214865E-001, 1.1430675E+000, 1.2708685E+000, 1.3233158E+000, 1.3176727E+000, 4.3303635E-001, 4.4383468E-001, 4.4914376E-001, 4.4521438E-001, 1.9909026E+002, 2.1765201E+002, 2.4759309E+002, 2.6605147E+002, 2.7542431E+002, 2.7013102E+002, 2.2161008E+002, 2.3674905E+002, 2.6291585E+002, 2.8805635E+002
 2.4200024E+003, 3.9912483E+001, 4.2262045E+001, 4.3932635E+001, 4.4688560E+001, 5.0599913E+001, 1.4430696E+002, 1.5357938E+002, 1.4833599E+002, 1.4245269E+002, 1.3204349E+002, 9.4720749E+001, 7.2814158E+001, 6.2088006E+001, 6.3740135E+001, 6.4902459E+001, 6.6538617E+001, 7.0983279E+001, 1.3774826E-001, 1.3689690E-001, 1.1738512E+000, 1.2665494E+000, 1.2990532E+000, 1.2723074E+000, 3.8295937E-001, 3.7974802E-001, 3.8753514E-001, 4.3521954E-001, 1.9588419E+002, 2.1078294E+002, 2.4343593E+002, 2.5900447E+002, 2.7025929E+002, 2.6268026E+002, 2.1693797E+002, 2.3441607E+002, 2.5927585E+002, 2.8478025E+002
 2.4300072E+003, 3.9390483E+001, 4.3351370E+001, 4.4909569E+001, 4.4885825E+001, 5.0408997E+001, 1.4205648E+002, 1.5275704E+002, 1.4801580E+002, 1.4224666E+002, 1.3135656E+002, 9.3606170E+001, 7.2435192E+001, 6.1203240E+001, 6.3476657E+001, 6.4821364E+001, 6.7060985E+001, 7.0366421E+001, 1.0596725E-001, 9.6138118E-002, 1.2340583E+000, 1.3594041E+000, 1.3960124E+000, 1.3348931E+000, 4.0042037E-001, 4.1058765E-001, 4.2244017E-001, 4.4437461E-001, 1.9116072E+002, 2.0473511E+002, 2.3774618E+002, 2.5429121E+002, 2.6616217E+002, 2.5552319E+002, 2.1128162E+002, 2.2808611E+002, 2.5278491E+002, 2.7520727E+002
 2.4400022E+003, 3.8847401E+001, 4.2398817E+001, 4.3505312E+001, 4.3356744E+001, 4.8864379E+001, 1.3955948E+002, 1.5164197E+002, 1.4738645E+002, 1.4207314E+002, 1.3132890E+002, 9.5442568E+001, 7.1597675E+001, 6.1346255E+001, 6.3386784E+001, 6.4468521E+001, 6.6421103E+001, 6.9284968E+001, 9.2227443E-002, 8.8354691E-002, 1.1685854E+000, 1.2615278E+000, 1.2974219E+000, 1.2885140E+000, 4.0791233E-001, 4.2298958E-001, 4.3391037E-001, 4.4992163E-001, 1.8780967E+002, 2.0091151E+002, 2.3132036E+002, 2.4820933E+002, 2.5897414E+002, 2.4693511E+002, 2.0349945E+002, 2.2194790E+002, 2.4639315E+002, 2.7130708E+002
 2.4500032E+003, 3.8509056E+001, 4.1477612E+001, 4.2535603E+001, 4.2713613E+001, 4.7862466E+001, 1.3785600E+002, 1.5076336E+002, 1.4665545E+002, 1.4162426E+002, 1.3141477E+002, 9.5642730E+001, 7.1977715E+001, 6.1800642E+001, 6.4082711E+001, 6.5188065E+001, 6.6935215E+001, 6.8721220E+001, 9.8801051E-002, 9.3367363E-002, 1.1645080E+000, 1.2751161E+000, 1.3226290E+000, 1.3024201E+000, 4.1183257E-001, 4.2569989E-001, 4.4308378E-001, 4.7008033E-001, 1.8368694E+002, 1.9569456E+002, 2.2743139E+002, 2.4178588E+002, 2.5206283E+002, 2.4757877E+002, 1.9988579E+002, 2.1664504E+002, 2.4067611E+002, 2.6431364E+002
 2.4600086E+003, 3.8372608E+001, 4.2082992E+001, 4.3277161E+001, 4.3176828E+001, 4.5919026E+001, 1.3512775E+002, 1.4603173E+002, 1.4230244E+002, 1.3798577E+002, 1.2928063E+002, 9.4002537E+001, 7.1249152E+001, 6.1196253E+001, 6.3408286E+001, 6.4298288E+001, 6.5783314E+001, 6.6974147E+001, 1.3491517E-001, 1.2845153E-001, 1.0378880E+000, 1.1405556E+000, 1.1833884E+000, 1.1912905E+000, 3.7285967E-001, 3.7907951E-001, 3.8329956E-001, 3.9654317E-001, 1.7644180E+002, 1.8683495E+002, 2.2144529E+002, 2.3724798E+002, 2.4763580E+002, 2.4675224E+002, 1.9780585E+002, 2.1118102E+002, 2.3652814E+002, 2.5997193E+002
 2.4700072E+003, 3.8417269E+001, 4.3959578E+001, 4.4792218E+001, 4.4895380E+001, 4.5835450E+001, 1.3307119E+002, 1.4295697E+002, 1.3914059E+002, 1.3438223E+002, 1.2597580E+002, 9.0802865E+001, 6.9181238E+001, 5.9999587E+001, 6.2051469E+001, 6.2861407E+001, 6.4281760E+001, 6.5377030E+001, 1.1796646E-001, 1.3003708E-001, 1.0377817E+000, 1.1030245E+000, 1.1208235E+000, 1.1168358E+000, 3.6265210E-001, 3.8677591E-001, 4.0745294E-001, 4.2922832E-001, 1.7229501E+002, 1.8027926E+002, 2.1547608E+002, 2.3047163E+002, 2.4277735E+002, 2.4261324E+002, 1.9760784E+002, 2.0895174E+002, 2.3109846E+002, 2.5025800E+002
 2.4800093E+003, 3.8454446E+001, 4.4633599E+001, 4.5283200E+001, 4.5616752E+001, 4.5366398E+001, 1.3333626E+002, 1.4129373E+002, 1.3718158E+002, 1.3113515E+002, 1.2145887E+002, 9.0209378E+001, 6.7976770E+001, 5.8910902E+001, 6.1274131E+001, 6.2532051E+001, 6.4154452E+001, 6.4997393E+001, 1.2104689E-001, 1.2774731E-001, 1.0475351E+000, 1.1198001E+000, 1.1158952E+000, 1.0405915E+000, 3.3985434E-001, 3.4314602E-001, 3.6047255E-001, 3.9255390E-001, 1.6625633E+002, 1.7596973E+002, 2.1288544E+002, 2.2729543E+002, 2.3954873E+002, 2.3912141E+002, 1.9344948E+002, 2.0478955E+002, 2.2447769E+002, 2.4199626E+002
 2.4900074E+003, 3.7948529E+001, 4.3976331E+001, 4.5402543E+001, 4.5682554E+001, 4.5267896E+001, 1.3305321E+002, 1.3876041E+002, 1.3334909E+002, 1.2625989E+002, 1.1600217E+002, 8.7981991E+001, 6.6144447E+001, 5.7981984E+001, 5.9995275E+001, 6.1097794E+001, 6.2516463E+001, 6.6595536E+001, 9.9285335E-002, 1.0134216E-001, 1.0486812E+000, 1.0992299E+000, 1.0837384E+000, 9.9869743E-001, 3.2869727E-001, 3.2585622E-001, 3.2532231E-001, 3.2610293E-001, 1.6384550E+002, 1.7355196E+002, 2.0957554E+002, 2.2291644E+002, 2.3514519E+002, 2.3436526E+002, 1.8581913E+002, 2.0196317E+002, 2.2303293E+002, 2.4164469E+002
 2.5000012E+003, 3.7773960E+001, 4.3478072E+001, 4.4832505E+001, 4.5507562E+001, 4.7715034E+001, 1.3135976E+002, 1.3760990E+002, 1.3272499E+002, 1.2626615E+002, 1.1611723E+002, 8.7307065E+001, 6.4639200E+001, 5.6939943E+001, 5.8440281E+001, 5.9241647E+001, 6.0122444E+001, 6.6493098E+001, 9.6162389E-002, 1.0607065E-001, 1.0036457E+000, 1.0986243E+000, 1.1357613E+000, 1.1045637E+000, 3.5479914E-001, 3.6080156E-001, 3.6742564E-001, 3.8393539E-001, 1.6115114E+002, 1.7238596E+002, 2.0384771E+002, 2.1850547E+002, 2.2958041E+002, 2.2506982E+002, 1.8032386E+002, 1.9599085E+002, 2.1886553E+002, 2.3905064E+002
